Name,Conditions,NCT_Number,Phases,Prob_unapproval,Prob_approval
_ALPELISIB,BREAST CANCER,NCT03056755,Phase 2,0.6168118795811611,0.3831881204188389
_NIRAPARIB,METASTATIC MELANOMA,NCT03925350,Phase 2,0.518972452732227,0.48102754726777297
_CYCLOPHOSPHAMIDE,METASTATIC MELANOMA,NCT03475134,Phase 1,0.06062298185953497,0.939377018140465
_FLUDARABINE,METASTATIC MELANOMA,NCT03475134,Phase 1,0.04982816317401118,0.9501718368259887
_CYCLOPHOSPHAMIDE,HEMATOLOGICAL MALIGNANCY,NCT03344705,Phase 1,0.057083311629706666,0.9429166883702933
_FLUDARABINE,HEMATOLOGICAL MALIGNANCY,NCT03344705,Phase 1,0.07926073326495763,0.9207392667350421
_TACROLIMUS,HEMATOLOGICAL MALIGNANCY,NCT01349101,Phase 2,0.19846831363184414,0.801531686368156
_BUSULFAN,HEMATOLOGICAL MALIGNANCY,NCT01349101,Phase 2,0.2895423550980852,0.7104576449019148
_MYCOPHENOLATE_MOFETIL,HEMATOLOGICAL MALIGNANCY,NCT01349101,Phase 2,0.3705974629424823,0.6294025370575175
_GEMCITABINE,METASTATIC BREAST CANCER,NCT03901339,Phase 3,0.05630014729429009,0.9436998527057101
_OLAPARIB,PROSTATE CANCER,NCT03810105,Phase 2,0.5346962248863616,0.4653037751136385
_MELPHALAN,METASTATIC MELANOMA,NCT01920516,,0.24673065764803512,0.7532693423519651
_DOXORUBICIN,METASTATIC BREAST CANCER,NCT04159818,Phase 2,0.03865710753757111,0.961342892462429
_BORTEZOMIB,HEMATOLOGICAL MALIGNANCY,NCT03850366,Phase 2,0.5416252080066516,0.45837479199334846
_COBIMETINIB,METASTATIC MELANOMA,NCT04109456,Phase 1,0.7589126242045212,0.24108737579547912
_PYRIDOSTIGMINE,COVID-19|SARS-COV-2,NCT04343963,Phase 2|Phase 3,0.13747076437692543,0.8625292356230745
_PYRIDOSTIGMINE_BROMIDE,COVID-19|SARS-COV-2,NCT04343963,Phase 2|Phase 3,0.34298899491820206,0.6570110050817979
_IMIQUIMOD,METASTATIC BREAST CANCER,NCT03982004,Phase 1,0.17933643801506313,0.8206635619849365
_DISULFIRAM,METASTATIC BREAST CANCER,NCT04265274,Phase 2,0.24956112465570668,0.7504388753442934
_VERTEPORFIN,RECURRENT PROSTATE CANCER,NCT03067051,Phase 1,0.3754665706487913,0.6245334293512087
_SAPACITABINE,BREAST CANCER,NCT03641755,Phase 1|Phase 2,0.8941195303287897,0.10588046967121027
_PIMONIDAZOLE,PROSTATE CANCER,NCT02095249,Not Applicable,0.7024873006356755,0.29751269936432473
_ERDAFITINIB,METASTATIC BREAST CANCER,NCT03238196,Phase 1,0.7790570000521063,0.22094299994789335
_PREDNISONE,NEWLY DIAGNOSED MULTIPLE MYELOMA,NCT03742297,Phase 3,0.00886850991252241,0.9911314900874776
_MELPHALAN,NEWLY DIAGNOSED MULTIPLE MYELOMA,NCT03742297,Phase 3,0.13244853772004225,0.8675514622799576
_CARFILZOMIB,NEWLY DIAGNOSED MULTIPLE MYELOMA,NCT03742297,Phase 3,0.20401726326539207,0.7959827367346083
_PREDNISONE,DIFFUSE LARGE B CELL LYMPHOMA,NCT02767674,Phase 3,0.006541421075608187,0.9934585789243918
_CYCLOPHOSPHAMIDE,DIFFUSE LARGE B CELL LYMPHOMA,NCT02767674,Phase 3,0.01141421656330778,0.9885857834366922
_GEMCITABINE,DIFFUSE LARGE B CELL LYMPHOMA,NCT02767674,Phase 3,0.016324327224956605,0.9836756727750433
_EPIRUBICIN,DIFFUSE LARGE B CELL LYMPHOMA,NCT02767674,Phase 3,0.001864511812800891,0.9981354881871991
_VINDESINE,DIFFUSE LARGE B CELL LYMPHOMA,NCT02767674,Phase 3,0.12816106684820122,0.8718389331517987
_CYCLOPHOSPHAMIDE,HEMATOLOGIC NEOPLASMS,NCT01374841,Phase 2,0.06062298185953497,0.939377018140465
_METHOTREXATE,DIFFUSE LARGE B CELL LYMPHOMA,NCT04214626,Phase 2,0.04088277244842708,0.9591172275515728
_LENALIDOMIDE,DIFFUSE LARGE B CELL LYMPHOMA,NCT04214626,Phase 2,0.16208522126346123,0.8379147787365391
_METHOTREXATE,ACUTE LYMPHOBLASTIC LEUKEMIA PH POSITIVE,NCT01376427,Not Applicable,0.02998907360847244,0.9700109263915274
_VINCRISTINE,ACUTE LYMPHOBLASTIC LEUKEMIA PH POSITIVE,NCT01376427,Not Applicable,0.09219811290718478,0.9078018870928151
_DEXAMETHASONE,ACUTE LYMPHOBLASTIC LEUKEMIA PH POSITIVE,NCT01376427,Not Applicable,0.0028305850225816614,0.9971694149774183
_METHOTREXATE,PERIPHERAL T CELL LYMPHOMA,NCT03321890,Phase 2,0.04088277244842708,0.9591172275515728
_TACROLIMUS,ACUTE MYELOID LEUKEMIA,NCT03467386,Phase 1,0.5252623742201034,0.47473762577989653
_BUSULFAN,LYMPHOMA,NCT03151876,Phase 2,0.1436017096878369,0.8563982903121632
_CLADRIBINE,LYMPHOMA,NCT03151876,Phase 2,0.1043631302150241,0.8956368697849758
_FLUDARABINE,PERIPHERAL T CELL LYMPHOMA,NCT04083495,Phase 2,0.24838338402167218,0.7516166159783276
_BENDAMUSTINE,PERIPHERAL T CELL LYMPHOMA,NCT04083495,Phase 2,0.41032433393235423,0.5896756660676457
_PALBOCICLIB,OVARIAN CANCER,NCT03936270,Phase 2,0.3411440414972815,0.6588559585027183
_PALBOCICLIB,PROSTATE CANCER,NCT02905318,Phase 2,0.40457333736673057,0.5954266626332694
_VINORELBINE,MULTIPLE MYELOMA,NCT03442673,Phase 2,0.0735677289473959,0.9264322710526044
_GEMCITABINE,MULTIPLE MYELOMA,NCT03442673,Phase 2,0.021748081186854652,0.9782519188131452
_VINORELBINE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT02733380,Phase 2,0.20219267090075735,0.7978073290992423
_MITOXANTRONE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT02733380,Phase 2,0.11521223213371044,0.8847877678662897
_DEXAMETHASONE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT02733380,Phase 2,0.01900018319092902,0.9809998168090709
_THALIDOMIDE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT02733380,Phase 2,0.07480721980957283,0.9251927801904272
_GEMCITABINE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT04182204,Phase 3,0.05630014729429009,0.9436998527057101
_VEDOTIN,DIFFUSE LARGE B-CELL LYMPHOMA,NCT04182204,Phase 3,0.4949637995909795,0.5050362004090205
_GEMCITABINE,NK/T CELL LYMPHOMA,NCT04230330,Phase 1,0.09390994423883126,0.9060900557611685
_DEXAMETHASONE,NK/T CELL LYMPHOMA,NCT04230330,Phase 1,0.04318099287943044,0.9568190071205696
_ENTINOSTAT,ACUTE MYELOID LEUKEMIA,NCT01305499,Phase 2,0.4632452822096624,0.5367547177903375
_METHYLPREDNISOLONE,ACUTE LYMPHOBLASTIC LEUKEMIA,NCT03913559,Phase 2,0.45008670381567617,0.5499132961843238
_ACETAMINOPHEN,ACUTE LYMPHOBLASTIC LEUKEMIA,NCT03913559,Phase 2,0.3649859838601747,0.6350140161398252
_DIPHENHYDRAMINE,ACUTE LYMPHOBLASTIC LEUKEMIA,NCT03913559,Phase 2,0.2674393125547502,0.7325606874452497
_METHYLPREDNISOLONE,MULTIPLE MYELOMA,NCT03110822,Phase 1,0.44404499245689294,0.5559550075431071
_RUXOLITINIB,MULTIPLE MYELOMA,NCT03110822,Phase 1,0.5130561741163586,0.4869438258836414
_MYCOPHENOLATE_MOFETIL,ACUTE MYELOID LEUKEMIA,NCT02782546,Phase 2,0.5411642106392373,0.45883578936076275
_CLADRIBINE,ACUTE LYMPHOBLASTIC LEUKEMIA,NCT03318419,Phase 2,0.15297570502608354,0.8470242949739163
_CYTARABINE,DIFFUSE LARGE B CELL LYMPHOMA,NCT03072771,Phase 1,0.3982197553456015,0.6017802446543985
_MELPHALAN,DIFFUSE LARGE B CELL LYMPHOMA,NCT03072771,Phase 1,0.4660551934747916,0.5339448065252084
_ETOPOSIDE,DIFFUSE LARGE B CELL LYMPHOMA,NCT03072771,Phase 1,0.37825791315113677,0.6217420868488632
_CARMUSTINE,DIFFUSE LARGE B CELL LYMPHOMA,NCT03072771,Phase 1,0.4417770201122923,0.5582229798877077
_CYTARABINE,MYELODYSPLASTIC SYNDROME,NCT03412266,Phase 2,0.042915753569385144,0.9570842464306147
_ELTROMBOPAG,ACUTE MYELOID LEUKEMIA,NCT03603795,Phase 2,0.39719306008373,0.6028069399162699
_MELPHALAN,ACUTE MYELOID LEUKEMIA,NCT02771197,Phase 2,0.4660551934747916,0.5339448065252084
_HYDROXYCHLOROQUINE,MULTIPLE MYELOMA,NCT04163107,Phase 1,0.2792621375290211,0.720737862470979
_ACETAMINOPHEN,MULTIPLE MYELOMA,NCT04268498,Phase 2,0.07897922005477732,0.9210207799452226
_DIPHENHYDRAMINE,MULTIPLE MYELOMA,NCT04268498,Phase 2,0.05161630070417114,0.9483836992958288
_MONTELUKAST,MULTIPLE MYELOMA,NCT04268498,Phase 2,0.24061075051611058,0.7593892494838896
_PROCARBAZINE,PRIMARY CENTRAL NERVOUS SYSTEM LYMPHOMA,NCT03495960,Phase 2,0.14653233028903062,0.8534676697109692
_TEMOZOLOMIDE,PRIMARY CENTRAL NERVOUS SYSTEM LYMPHOMA,NCT03495960,Phase 2,0.06400673528413914,0.9359932647158609
_IFOSFAMIDE,DIFFUSE LARGE B CELL LYMPHOMA,NCT03736616,Phase 2,0.21613175237629986,0.7838682476237002
_ACALABRUTINIB,DIFFUSE LARGE B CELL LYMPHOMA,NCT03736616,Phase 2,0.6172937859565389,0.3827062140434612
_DEXAMETHASONE,LYMPHOMA,NCT02436707,Phase 2,0.06244854554234863,0.9375514544576514
_IBRUTINIB,LYMPHOMA,NCT02436707,Phase 2,0.3567990066137467,0.6432009933862531
_MESNA,LYMPHOMA,NCT02436707,Phase 2,0.30935790429851207,0.6906420957014879
_DEXAMETHASONE,WALDENSTRÖM MACROGLOBULINEMIA,NCT04463953,Phase 2,0.01900018319092902,0.9809998168090709
_ZANUBRUTINIB,WALDENSTRÖM MACROGLOBULINEMIA,NCT04463953,Phase 2,0.35203151924711606,0.6479684807528838
_AZACITIDINE,PERIPHERAL T CELL LYMPHOMA,NCT04480125,Phase 2,0.2649848134262231,0.7350151865737767
_LENALIDOMIDE,MANTLE CELL LYMPHOMA,NCT04109872,,0.1519828099635556,0.8480171900364444
_LENALIDOMIDE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT04404283,Phase 3,0.25753853903441876,0.7424614609655812
_LENALIDOMIDE,NON HODGKIN LYMPHOMA,NCT02180711,Phase 1|Phase 2,0.39702720018756954,0.6029727998124301
_ACALABRUTINIB,NON HODGKIN LYMPHOMA,NCT02180711,Phase 1|Phase 2,0.6499206240923167,0.35007937590768323
_POMALIDOMIDE,RELAPSED OR REFRACTORY MULTIPLE MYELOMA,NCT04191616,Phase 2,0.8100336614480572,0.18996633855194317
_RUXOLITINIB,LYMPHOMA,NCT02974647,Phase 2,0.393387853790659,0.6066121462093409
_RUXOLITINIB,HODGKIN LYMPHOMA,NCT03681561,Phase 1|Phase 2,0.5406200478796621,0.45937995212033783
_DOXORUBICIN_HYDROCHLORIDE,MANTLE CELL LYMPHOMA,NCT03710772,Phase 2,0.6477318684425779,0.35226813155742215
_PEMETREXED,CARCINOMA|NON-SMALL-CELL LUNG,NCT03952403,Phase 3,0.1158762478030923,0.8841237521969076
_ASPIRIN,"CHRONIC MYELOID LEUKEMIA, CHRONIC PHASE",NCT04160546,Phase 2,0.23532850219280868,0.7646714978071913
_PONATINIB,"CHRONIC MYELOID LEUKEMIA, CHRONIC PHASE",NCT04160546,Phase 2,0.6023564149850649,0.3976435850149352
_PENTOXIFYLLINE,ACUTE LYMPHOBLASTIC LEUKEMIA,NCT02451774,Phase 2|Phase 3,0.1734335493413549,0.8265664506586452
_SIMVASTATIN,LYMPHOMA,NCT04514029,Early Phase 1,0.6637192009130816,0.3362807990869186
_BORTEZOMIB,DIFFUSE LARGE B CELL LYMPHOMA,NCT03129828,Phase 1|Phase 2,0.21394792052892544,0.7860520794710745
_IBRUTINIB,DIFFUSE LARGE B CELL LYMPHOMA,NCT03129828,Phase 1|Phase 2,0.16002524648928756,0.8399747535107127
_BORTEZOMIB,ACUTE MYELOID LEUKEMIA,NCT04173585,Phase 2,0.14084894412663507,0.8591510558733649
_DASATINIB,ACUTE MYELOID LEUKEMIA,NCT02013648,Phase 3,0.18484623608334058,0.8151537639166594
_DASATINIB,"MYELOID LEUKEMIA, CHRONIC",NCT02890784,Phase 3,0.18484623608334058,0.8151537639166594
_TRAMETINIB,MULTIPLE MYELOMA,NCT03091257,Phase 1,0.6226479971190515,0.3773520028809486
_DABRAFENIB,MULTIPLE MYELOMA,NCT03091257,Phase 1,0.6431117183324215,0.35688828166757863
_IDELALISIB,ACUTE LYMPHOBLASTIC LEUKEMIA,NCT03742323,Phase 1|Phase 2,0.5513090418733857,0.44869095812661436
_VENETOCLAX,MANTLE CELL LYMPHOMA,NCT03523975,Phase 1,0.6378335232077503,0.3621664767922498
_COPANLISIB,DIFFUSE LARGE B CELL LYMPHOMA,NCT04263584,Phase 2,0.47047368548582524,0.5295263145141746
_CARFILZOMIB,MANTLE CELL LYMPHOMA,NCT03891355,Phase 2,0.2481708022122304,0.7518291977877696
_CARFILZOMIB,MULTIPLE MYELOMA,NCT03989414,Phase 1|Phase 2,0.25388007503001053,0.7461199249699898
_CC-220,MULTIPLE MYELOMA,NCT02773030,Phase 1|Phase 2,0.6401488830242341,0.35985111697576605
_IXAZOMIB,MANTLE CELL LYMPHOMA,NCT03616782,Phase 2,0.35866052644210794,0.6413394735578919
_IBRUTINIB,NON-HODGKIN'S LYMPHOMA,NCT03198026,Phase 2,0.530627685445559,0.4693723145544409
_DUVELISIB,PERIPHERAL T CELL LYMPHOMA,NCT03372057,Phase 2,0.9428297095948317,0.05717029040516837
_DECITABINE,HODGKIN LYMPHOMA,NCT03250962,Phase 2,0.01702699364170022,0.9829730063582997
_DECITABINE,NON HODGKIN LYMPHOMA,NCT04337606,Phase 1|Phase 2,0.08263299912575528,0.9173670008742447
_BENDAMUSTINE,DIFFUSE LARGE B CELL LYMPHOMA,NCT02753062,Phase 2,0.2468563114028304,0.7531436885971697
_BENDAMUSTINE,MULTIPLE MYELOMA,NCT04083898,Phase 1|Phase 2,0.32656594952899054,0.6734340504710095
_BENDAMUSTINE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT02763319,Phase 2|Phase 3,0.14955813902535856,0.8504418609746414
_DOXYCYCLINE,"LYMPHOMA, T-CELL, CUTANEOUS",NCT03116659,Early Phase 1,0.6635603374388047,0.33643966256119534
_IMIQUIMOD,"LYMPHOMA, T-CELL, CUTANEOUS",NCT03116659,Early Phase 1,0.24731602101085642,0.7526839789891436
_VALPROIC_ACID,ACUTE MYELOID LEUKEMIA,NCT01369368,Phase 1|Phase 2,0.19318212260085935,0.806817877399141
_LAMIVUDINE,CHRONIC LYMPHOCYTIC LEUKEMIA,NCT03528941,,0.44769177677950767,0.5523082232204922
_PLERIXAFOR,MULTIPLE MYELOMA,NCT03406091,,0.4944814711937986,0.5055185288062013
_ETOPOSIDE_PHOSPHATE,LYMPHOMA,NCT02106988,Phase 2,0.6339642664541544,0.3660357335458457
_PIOGLITAZONE,ACUTE MYELOID LEUKEMIA,NCT02942758,Phase 2,0.13348846532101502,0.8665115346789848
_PIOGLITAZONE,CHRONIC MYELOID LEUKEMIA,NCT02889003,Phase 2,0.19879149972591154,0.8012085002740883
_DACARBAZINE,HODGKIN LYMPHOMA,NCT03033914,Phase 1|Phase 2,0.323835319347377,0.6761646806526228
_SODIUM_THIOSULFATE,CENTRAL NERVOUS SYSTEM LYMPHOMA,NCT00293475,Phase 1|Phase 2,0.9379746542673179,0.062025345732681814
_MANNITOL,CENTRAL NERVOUS SYSTEM LYMPHOMA,NCT00293475,Phase 1|Phase 2,0.6956449810201132,0.304355018979887
_UMBRALISIB,CHRONIC LYMPHOCYTIC LEUKEMIA,NCT04016805,Phase 2,0.7612424547690906,0.23875754523090936
_RIBAVIRIN,ACUTE MYELOID LEUKEMIA,NCT03760666,Phase 1|Phase 2,0.25877204245949237,0.7412279575405077
_BOSUTINIB,CHRONIC MYELOID LEUKEMIA,NCT03831776,Phase 2,0.3238112285798411,0.6761887714201587
_BOSUTINIB,CHRONIC MYELOGENOUS LEUKEMIA,NCT02501330,,0.3765593023033298,0.62344069769667
_RIMIDUCID,MULTIPLE MYELOMA,NCT03288493,Phase 1|Phase 2,0.9447126869487792,0.05528731305122091
_TUCIDINOSTAT,BREAST CANCER,NCT04465097,Phase 2,0.3163096839846485,0.6836903160153517
_TUCIDINOSTAT,DIFFUSE LARGE B-CELL LYMPHOMA,NCT04231448,Phase 3,0.362311196072987,0.637688803927013
_RADOTINIB,"CHRONIC MYELOID LEUKEMIA, CHRONIC PHASE",NCT03722420,Phase 3,0.5765287653125359,0.42347123468746406
_GLASDEGIB,ACUTE MYELOID LEUKEMIA,NCT04051996,Phase 2,0.4942957893142672,0.5057042106857328
_FENRETINIDE,PERIPHERAL T CELL LYMPHOMA,NCT02495415,Phase 2,0.8656528218293892,0.1343471781706107
_TENALISIB,HEMATOLOGICAL MALIGNANCY,NCT03711604,Phase 1|Phase 2,0.7233969727140276,0.27660302728597236
_TENALISIB,"LEUKEMIA, LYMPHOCYTIC, CHRONIC, B-CELL",NCT04204057,Phase 2,0.7233969727140276,0.27660302728597236
_ERDAFITINIB,RELAPSED REFRACTORY MULTIPLE MYELOMA,NCT03732703,Phase 1|Phase 2,0.6894999174560544,0.31050008254394545
_ENASIDENIB,RELAPSED REFRACTORY MULTIPLE MYELOMA,NCT03732703,Phase 1|Phase 2,0.7057472617733914,0.2942527382266086
_ENASIDENIB,ACUTE MYELOID LEUKEMIA,NCT04075747,Phase 1,0.6987364944883021,0.30126350551169795
_ZANUBRUTINIB,DIFFUSE LARGE B CELL LYMPHOMA,NCT04460248,Phase 2,0.3262124058725105,0.6737875941274895
_PROGESTERONE,ENDOMETRIAL POLYP,NCT03309709,Phase 3,0.051389427304500065,0.9486105726955
_ACETATE,"PROSTATIC NEOPLASMS, CASTRATION-RESISTANT",NCT03431350,Phase 1|Phase 2,0.13639953163634752,0.8636004683636525
_PREDNISONE,"PROSTATIC NEOPLASMS, CASTRATION-RESISTANT",NCT03431350,Phase 1|Phase 2,0.12195776349224591,0.8780422365077541
_ABIRATERONE,"PROSTATIC NEOPLASMS, CASTRATION-RESISTANT",NCT03431350,Phase 1|Phase 2,0.12946823209528477,0.8705317679047152
_ABIRATERONE_ACETATE,"PROSTATIC NEOPLASMS, CASTRATION-RESISTANT",NCT03431350,Phase 1|Phase 2,0.28274529666762876,0.7172547033323713
_NIRAPARIB,"PROSTATIC NEOPLASMS, CASTRATION-RESISTANT",NCT03431350,Phase 1|Phase 2,0.3810097721741997,0.6189902278258004
_EXEMESTANE,NON SMALL CELL LUNG CANCER,NCT02666105,Phase 2,0.16656990909557376,0.8334300909044265
_LETROZOLE,BRAIN TUMOR,NCT03122197,Early Phase 1,0.2595839063501393,0.7404160936498607
_PREDNISONE,PARKINSON'S DISEASE,NCT04127578,Phase 1|Phase 2,0.2428398615683083,0.7571601384316919
_METHYLPREDNISOLONE,PARKINSON'S DISEASE,NCT04127578,Phase 1|Phase 2,0.44404499245689294,0.5559550075431071
_SIROLIMUS,PARKINSON'S DISEASE,NCT04127578,Phase 1|Phase 2,0.2555801848596339,0.7444198151403661
_PREDNISONE,METASTATIC PROSTATE CANCER,NCT03764540,Phase 2,0.1032231633225563,0.896776836677444
_CABAZITAXEL,METASTATIC PROSTATE CANCER,NCT03764540,Phase 2,0.1837351059579985,0.8162648940420014
_DOCETAXEL,METASTATIC PROSTATE CANCER,NCT03764540,Phase 2,0.05392835253752665,0.9460716474624735
_ABIRATERONE,METASTATIC PROSTATE CANCER,NCT04262154,Phase 2,0.26875048795358014,0.7312495120464197
_DOCETAXEL,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT02923258,Phase 2|Phase 3,0.0006901408450704225,0.9993098591549295
_DOCETAXEL,NEOPLASM METASTASIS,NCT00781612,Phase 2,0.03744323044497949,0.9625567695550206
_PACLITAXEL,NEOPLASM METASTASIS,NCT00781612,Phase 2,0.0818477721573166,0.9181522278426832
_DOCETAXEL,NON-SMALL CELL LUNG CANCER METASTATIC,NCT04154956,Phase 3,0.01638329476989171,0.9836167052301085
_DOCETAXEL,CASTRATION-RESISTANT PROSTATIC CANCER,NCT04404140,Phase 1,0.010269749968804814,0.9897302500311952
_NIRAPARIB,LUNG CANCER,NCT03891615,Phase 1,0.518972452732227,0.48102754726777297
_NIRAPARIB,PANCREATIC ADENOCARCINOMA,NCT03404960,Phase 1|Phase 2,0.3508466880656328,0.6491533119343671
_NIRAPARIB,OVARIAN NEOPLASMS,NCT03955471,Phase 2,0.5772944888976239,0.42270551110237614
_ENZALUTAMIDE,METASTATIC PROSTATE CANCER,NCT04179864,Phase 1,0.2904911872606741,0.7095088127393258
_TAZEMETOSTAT,METASTATIC PROSTATE CANCER,NCT04179864,Phase 1,0.772613320685807,0.2273866793141931
_ENZALUTAMIDE,PROSTATE ADENOCARCINOMA,NCT03829930,Phase 1,0.3312433363188969,0.668756663681103
_CYCLOPHOSPHAMIDE,METASTATIC RENAL CELL CARCINOMA,NCT02926053,Phase 1,0.06062298185953497,0.939377018140465
_FLUDARABINE,METASTATIC RENAL CELL CARCINOMA,NCT02926053,Phase 1,0.04982816317401118,0.9501718368259887
_CYCLOPHOSPHAMIDE,METASTATIC CASTRATION-RESISTANT PROSTATE CANCER,NCT04227275,Phase 1,0.1803944678689312,0.8196055321310689
_FLUDARABINE,METASTATIC CASTRATION-RESISTANT PROSTATE CANCER,NCT04227275,Phase 1,0.26050148096969794,0.739498519030302
_CYCLOPHOSPHAMIDE,RHABDOMYOSARCOMA,NCT04388839,Phase 2,0.05407405900864235,0.9459259409913576
_VINCRISTINE,RHABDOMYOSARCOMA,NCT04388839,Phase 2,0.3376279297967449,0.6623720702032552
_CYCLOPHOSPHAMIDE,ANTINEOPLASTIC COMBINED CHEMOTHERAPY PROTOCOLS,NCT02953184,Phase 2,0.019881793177149235,0.9801182068228508
_DOXORUBICIN,ANTINEOPLASTIC COMBINED CHEMOTHERAPY PROTOCOLS,NCT02953184,Phase 2,0.007274899825739105,0.9927251001742609
_CYCLOPHOSPHAMIDE,RETINOBLASTOMA,NCT02870907,Phase 2,0.009802513597862118,0.9901974864021379
_THIOTEPA,RETINOBLASTOMA,NCT02870907,Phase 2,0.17359961144957556,0.8264003885504246
_CYCLOPHOSPHAMIDE,OSTEOSARCOMA,NCT03063983,Phase 2,0.007942138964611654,0.9920578610353884
_METHOTREXATE,OSTEOSARCOMA,NCT03063983,Phase 2,0.016122091528986734,0.9838779084710134
_CAPECITABINE,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT02524275,Phase 2,0.2433757390389992,0.7566242609610012
_CAPECITABINE,GLIOBLASTOMA,NCT02669173,Phase 1,0.2433757390389992,0.7566242609610012
_CAPECITABINE,BREAST NEOPLASM MALIGNANT FEMALE,NCT04198727,Not Applicable,0.020519782137734283,0.9794802178622658
_CAPECITABINE,HEAD AND NECK NEOPLASMS,NCT03678649,Phase 2,0.07404840394574225,0.9259515960542579
_PALBOCICLIB,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT03389477,Phase 2,0.5388412048398658,0.4611587951601342
_PALBOCICLIB,FEMALE BREAST CARCINOMA,NCT02942355,Phase 2,0.5251858649981886,0.47481413500181135
_ANASTROZOLE,FEMALE BREAST CARCINOMA,NCT02942355,Phase 2,0.23180147952387564,0.7681985204761247
_PALBOCICLIB,LUNG CANCER,NCT03170206,Phase 1|Phase 2,0.41282258666790655,0.5871774133320933
_BINIMETINIB,LUNG CANCER,NCT03170206,Phase 1|Phase 2,0.638602901426427,0.36139709857357316
_EVEROLIMUS,"CARCINOMA, RENAL CELL",NCT04195750,Phase 3,0.015595412345240206,0.9844045876547598
_VINORELBINE,RHABDOMYOSARCOMA,NCT04299113,Phase 1,0.46659865939330175,0.5334013406066982
_MOCETINOSTAT,RHABDOMYOSARCOMA,NCT04299113,Phase 1,0.7933555997078265,0.2066444002921736
_VINORELBINE,LUNG ADENOCARCINOMA,NCT03891173,Phase 2,0.16534246334718636,0.834657536652814
_GEMCITABINE,BLADDER CANCER,NCT02885974,Phase 1,0.34163939744269795,0.658360602557302
_CELECOXIB,BLADDER CANCER,NCT02885974,Phase 1,0.3682484838936623,0.6317515161063376
_GEMCITABINE,LUNG CANCER,NCT02428764,Phase 2,0.06313282756594402,0.9368671724340558
_GEMCITABINE,PANCREATIC ADENOCARCINOMA,NCT03703089,Phase 1,0.34163939744269795,0.658360602557302
_PACLITAXEL,NON SMALL CELL LUNG CANCER,NCT02477826,Phase 3,0.10218509953901922,0.8978149004609807
_PACLITAXEL,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT04164238,Phase 2,0.019853833125286026,0.9801461668747138
_PACLITAXEL,SMALL CELL LUNG CANCER,NCT04210037,Phase 1|Phase 2,0.026684371406287405,0.9733156285937125
_PACLITAXEL,BLADDER CANCER,NCT04060459,Phase 2,0.010829712449069374,0.9891702875509306
_PACLITAXEL,PANCREATIC ADENOCARCINOMA,NCT03703063,Phase 1,0.2357065196815885,0.7642934803184116
_PACLITAXEL,ADVANCED NON-SQUAMOUS NON-SMALL-CELL LUNG CANCER,NCT04416035,Phase 3,0.06614766368914654,0.9338523363108534
_PACLITAXEL,ADVANCED NON-SQUAMOUS NSCLC,NCT04325698,Phase 3,0.06614766368914654,0.9338523363108534
_PACLITAXEL,SQUAMOUS CELL CARCINOMA,NCT03719924,Phase 2,0.04096776411845754,0.9590322358815425
_OLAPARIB,NON SMALL CELL LUNG CANCER,NCT03334617,Phase 2,0.35158860174790263,0.6484113982520974
_VISTUSERTIB,NON SMALL CELL LUNG CANCER,NCT03334617,Phase 2,0.7364917409339549,0.26350825906604486
_CEDIRANIB,NON SMALL CELL LUNG CANCER,NCT03334617,Phase 2,0.5668604097171014,0.43313959028289867
_OLAPARIB,BREAST NEOPLASM,NCT03740893,Phase 2,0.3911251882107722,0.6088748117892279
_OLAPARIB,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT03022409,Phase 1,0.4241924935837863,0.5758075064162136
_OLAPARIB,METASTATIC COLORECTAL CANCER,NCT04456699,Phase 3,0.41630824142978584,0.5836917585702142
_OLAPARIB,PROSTATE CANCER METASTATIC,NCT03434158,Phase 2,0.28569965005419296,0.714300349945807
_METHYLPREDNISOLONE,NON SMALL CELL LUNG CANCER,NCT03661567,Phase 2,0.08354129323618059,0.9164587067638191
_LIDOCAINE,POST-DURAL PUNCTURE HEADACHE,NCT03560349,Phase 2,0.020068356990783284,0.9799316430092168
_VANCOMYCIN,METASTATIC MELANOMA,NCT03817125,Phase 1,0.22886191462265676,0.7711380853773433
_MYCOPHENOLATE_MOFETIL,LEUKEMIA,NCT04547049,Phase 3,0.12440654699223254,0.8755934530077676
_THIOTEPA,LEUKEMIA,NCT03342196,Phase 2,0.40421349089929776,0.5957865091007022
_CLADRIBINE,LEUKEMIA,NCT01515527,Phase 2,0.2978872153120196,0.7021127846879804
_DECITABINE,LEUKEMIA,NCT01515527,Phase 2,0.33340694518500025,0.6665930548149999
_VEDOTIN,NON SMALL CELL LUNG CANCER,NCT03539536,Phase 2,0.30603567965572964,0.6939643203442702
